policyID,statecode,tiv_2015,tiv_2016,Residential,Commercial
431741,NCR,459,724.63,1,0
574975,NCR,51471,40960.83,1,0
916215,NCR,1107,1389.12,1,0
250085,NCR,3861,6023.91,1,0
498521,NCR,74331,69145.67,1,0
437546,NCR,74331,56863.22,1,0
336215,NCR,74331,80534.37,1,0
850733,NCR,74331,105209.14,1,0
779536,NCR,74331,78858.06,1,0
806053,NCR,74331,91559.14,1,0
215624,NCR,27090000,44190000,0,1
615260,NCR,4935573,6950500.94,0,1
495971,NCR,3530205,4809240.63,0,1
514202,NCR,81540,116822.03,1,0
538761,NCR,14688,14952.68,1,0
213484,NCR,9414,12070.4,1,0
143092,NCR,13680,14948.51,1,0
708325,NCR,2754,3028.19,1,0
155509,NCR,29421,36485.86,1,0
746709,NCR,39987,42898.93,1,0
819848,NCR,1359,1225.46,1,0
309835,NCR,3681,3660.83,1,0
139184,NCR,57546,73285.41,1,0
290655,NCR,13788,14146.49,1,0
827012,NCR,20790000,28440000,0,1
318336,NCR,43407,36388.09,1,0
258417,NCR,3177,4762.93,1,0
701302,NCR,22887,31733.47,1,0
142034,NCR,31437,33882.55,1,0
328942,NCR,32021.51,40795.86,1,0
347135,NCR,504770.4,724416.19,1,0
909114,NCR,464794.2,538371.12,1,0
563415,NCR,527901.3,726682.53,1,0
279517,NCR,2883624.15,4110894.59,0,1
556606,NCR,831498.3,794820.91,1,0
651400,NCR,1482427.8,2022704.54,1,0
727059,NCR,390150,603480.9,1,0
696150,NCR,3594600,2637803.75,0,1
617858,NCR,1798427.92,2508494.02,1,0
435154,NCR,152627.89,221061.66,1,0
526134,NCR,28056.6,27761.92,1,0
168517,NCR,56113.2,50410.19,1,0
338250,NCR,101003.75,165129.01,1,0
183015,NCR,33937.26,23756.08,1,0
153278,NCR,3030.11,5192.75,1,0
805805,NCR,80803,104866.14,1,0
123298,NCR,71824.89,113820.9,1,0
220620,NCR,24689.81,36061.93,1,0
111828,NCR,15655.58,15112.77,1,0
809267,NCR,19785.51,17406.3,1,0
100832,NCR,19639.62,16833.94,1,0
833501,NCR,847275.58,969562.87,1,0
855220,NCR,657160.71,711996.83,1,0
780279,NCR,670317.01,1002611.92,1,0
736500,NCR,996907.03,1511111.68,1,0
769111,NCR,5050187.6,7381717.8,0,1
552700,NCR,78558.47,83946.96,1,0
261355,NCR,219963.73,267915.82,1,0
232697,NCR,114470.92,87570.25,1,0
871943,NCR,40401.5,58258.96,1,0
902178,NCR,109981.86,175003.14,1,0
642392,NCR,40401.5,46833.42,1,0
879254,NCR,860403.83,963555.92,1,0
662332,NCR,57235.46,46631.45,1,0
322056,NCR,35912.45,54330.65,1,0
412153,NCR,1771778.68,2326345.41,1,0
661157,NCR,1320490.38,1487737.09,1,0
340623,NCR,125099.09,108408.37,1,0
316160,NCR,15753.22,21458.91,1,0
436138,NCR,19459.86,21023.5,1,0
117516,NCR,72279.47,109140.85,1,0
648515,NCR,50966.3,58858.12,1,0
845348,NCR,2812770,3575480.71,0,1
369196,NCR,252000,332633.95,1,0
524989,NCR,834088.5,699821.1,1,0
731292,NCR,1800,2411.14,1,0
270408,NCR,1089469.8,1550271.95,1,0
146599,NCR,317714.4,436565,1,0
334837,NCR,19459.86,17649.78,1,0
713639,NCR,228885,398985.46,1,0
994148,NCR,136219.01,119117.8,1,0
311195,NCR,68572.83,93019.39,1,0
122957,NCR,13932.33,22328.12,1,0
792909,NCR,7815.45,6709.41,1,0
354608,NCR,281704.61,374303.74,1,0
669472,NCR,359544.05,338329.87,1,0
606218,NCR,194598.58,329036.62,1,0
997046,NCR,4944733.28,6494175.34,0,1
762150,NCR,77463.33,87078.85,1,0
598122,NCR,2140965.72,3029963.19,0,1
743490,NCR,284314.86,361659.87,1,0
354377,NCR,49381,39256.42,1,0
423012,NCR,121274.42,107788.7,1,0
193658,NCR,1176524.82,1432018.95,1,0
932158,NCR,3724.36,5189.01,1,0
145157,NCR,37409.85,37061,1,0
917300,NCR,6016750.88,8877258.64,0,1
139283,NCR,30805.76,33005.54,1,0
677487,NCR,301500,392562.05,1,0
945412,NCR,4795286.76,7576744.89,0,1
360081,NCR,35137.08,25019.36,1,0
942850,NCR,1912196.88,1507767.24,0,1
788310,NCR,2201615.46,1882381.22,0,1
715861,NCR,1766100.6,1755306.19,1,0
597274,NCR,12600000,13590000,0,1
568609,NCR,42966.9,43804.5,1,0
289654,NCR,11070000,11520000,0,1
280820,NCR,531195.3,449472.5,1,0
673647,NCR,8564400,14040000,0,1
327821,NCR,2581499.51,2818481.17,0,1
950932,NCR,63962.53,80377.87,1,0
998455,NCR,931874.38,1191174.01,1,0
540523,NCR,931874.38,1311706.37,1,0
424217,NCR,112049.98,110472.32,1,0
699408,NCR,317042.66,380299.01,1,0
687347,NCR,164297.41,260838.57,1,0
680327,NCR,67387.61,85179.15,1,0
597117,NCR,2012001.49,3570900.25,0,1
266549,NCR,6551680.14,8158545.21,0,1
673994,NCR,616274.9,941125.73,1,0
436373,NCR,112049.98,176998.63,1,0
835868,NCR,36000,46887.77,1,0
214893,NCR,235620,376633.86,1,0
649680,NCR,202779,295331.39,1,0
415864,NCR,10710000,15300000,0,1
119912,NCR,1562846.4,1979326.21,1,0
595269,NCR,2522521.02,2539310.92,0,1
767070,NCR,488979.75,656204.47,1,0
676536,NCR,2556180,4360454.54,0,1
852629,NCR,1351652.4,1462915.02,1,0
389349,NCR,1187910,1391736.35,1,0
152953,NCR,10080000,11700000,0,1
955461,NCR,591958.8,801412.77,1,0
237748,NCR,1218366,1027016.75,1,0
761602,NCR,4909093.2,5282734.1,0,1
896196,NCR,43020000,57960000,0,1
119126,NCR,4555425,4086216.22,0,1
384059,NCR,198572.4,252416.89,1,0
390978,NCR,915422.4,1475143.7,1,0
274235,NCR,813650.4,1264883.82,1,0
771305,NCR,844952.4,843562.45,1,0
726249,NCR,998222.4,1070605.5,1,0
593040,NCR,850622.4,744494.5,1,0
492618,NCR,694652.4,771708.8,1,0
930951,NCR,575654.4,603359.49,1,0
481346,NCR,466987.5,427900.65,1,0
441607,NCR,466987.5,626381.54,1,0
969756,NCR,466987.5,766926.1,1,0
260394,NCR,570183.3,560567.73,1,0
344306,NCR,570183.3,1021882.51,1,0
303488,NCR,699969.6,674802.19,1,0
420736,NCR,570183.3,697904.36,1,0
999074,NCR,570183.3,706234.74,1,0
436388,NCR,2134252.02,2005612.11,0,1
225877,NCR,1659252.15,1594474.95,1,0
239600,NCR,615141.68,917048.9,1,0
372980,NCR,88293.33,142673.19,1,0
426550,NCR,19440000,33660000,0,1
668292,NCR,56113.2,62359.72,1,0
579643,NCR,7070.26,10586.3,1,0
719414,NCR,39110.9,44304.82,1,0
909116,NCR,485926.81,537162.93,1,0
154943,NCR,104710.59,152592.65,1,0
767203,NCR,14743.18,14256.07,1,0
969840,NCR,352458.2,524617.12,1,0
250163,NCR,95253.27,167889.61,1,0
357693,NCR,1011727.65,1602855.83,1,0
202254,NCR,830819.83,1137198.76,1,0
891615,NCR,265132.6,307890.54,1,0
210155,NCR,227476.16,236588.86,1,0
406098,NCR,1143025.79,955064.34,1,0
636233,NCR,44890.56,71834.27,1,0
660021,NCR,31500000,24480000,0,1
908793,NCR,783871.18,1224731.31,1,0
285202,NCR,325758.61,429563.55,1,0
575821,NCR,315480.6,372535.27,1,0
905410,NCR,1192500,903920.96,1,0
234566,NCR,465300,548653.84,1,0
648800,NCR,99918,74174.13,1,0
118922,NCR,54554.94,57311.33,1,0
999511,NCR,17010000,14400000,0,1
460983,NCR,318280.5,259780.54,1,0
746058,NCR,141777,137834.47,1,0
914824,NCR,4388485.21,6890957.46,0,1
828851,NCR,8466596.46,12420000,0,1
215511,NCR,2974547.03,4744979.57,0,1
689551,NCR,99919.64,124159.35,1,0
646941,NCR,476968.9,796299.57,1,0
239894,NCR,476968.9,737077.2,1,0
601473,NCR,476968.9,545209.79,1,0
295575,NCR,365843.45,509475.78,1,0
284817,NCR,283500,486383.94,1,0
247418,NCR,86928.01,151790.22,1,0
956631,NCR,4282013.55,3366690.33,0,1
274394,NCR,901350,775027.6,1,0
241568,NCR,157500,157083.26,1,0
710879,NCR,97344,146964.13,1,0
389832,NCR,493768.44,774560.73,1,0
981075,NCR,10171.26,12464.27,1,0
472817,NCR,50856.3,57657.31,1,0
270291,NCR,3154939.92,4628826.89,0,1
625006,NCR,6153405.75,9180000,0,1
730065,NCR,3883893.75,6683963.65,0,1
127439,NCR,7782615,9720000,0,1
200161,NCR,7626264.75,9810000,0,1
972046,NCR,10260000,13950000,0,1
731927,NCR,8004699,7507287,0,1
189177,NCR,3670724.25,4709686.04,0,1
805881,NCR,759946.5,1072096.05,1,0
689675,NCR,11520000,14130000,0,1
147990,NCR,6008661,8479422.4,0,1
857740,NCR,765000,902045.16,1,0
650870,NCR,121500,99362.7,1,0
171696,NCR,55897.2,80470.73,1,0
173411,NCR,241255.8,371101.6,1,0
134855,NCR,270000,325377,1,0
253880,NCR,320625,402392.71,1,0
867210,NCR,6384830,7005754.72,0,1
201080,NCR,9090000,6904848.8,0,1
402131,NCR,316205.1,372521.23,1,0
974455,NCR,575698.5,751327.99,1,0
703811,NCR,532080.9,444074.72,1,0
766146,NCR,1296337.5,1210670.33,1,0
651977,NCR,538296.3,528908.41,1,0
395336,NCR,5091357.35,7223719.64,0,1
309592,NCR,6252544.12,6829178.74,0,1
724503,NCR,8306951.47,7689578.83,0,1
133652,NCR,172548.08,227487.38,1,0
932447,NCR,172548.08,223563.3,1,0
640925,NCR,5267934.85,5882808.21,0,1
268779,NCR,61830000,81720000,0,1
234219,NCR,1837319.97,2835646.15,0,1
776191,NCR,24270.08,26438.85,1,0
862405,NCR,1518833.82,2097302.94,1,0
439550,NCR,609030,580433.61,1,0
610152,NCR,162450,141042.99,1,0
636589,NCR,197877.24,156496.16,1,0
663394,NCR,12945.24,21192.65,1,0
203390,NCR,16643.88,21370.74,1,0
460155,NCR,98354.7,135328.2,1,0
202669,NCR,9270000,8699093.72,0,1
680696,NCR,799728.3,871355.17,1,0
932413,NCR,581330.11,866799.82,1,0
577961,NCR,8505000,9540000,0,1
402465,NCR,156708,153754.84,1,0
441804,NCR,23728.5,30607.99,1,0
427207,NCR,971817.66,1520598.23,1,0
357789,NCR,157192.2,117898.24,1,0
962575,NCR,16643.88,23776.55,1,0
481067,NCR,190479.96,216144.28,1,0
378030,NCR,5016430.95,4218015.8,0,1
227970,NCR,390707.1,625439.24,1,0
312359,NCR,274538.7,296027.39,1,0
622542,NCR,789080.4,1151473.46,1,0
654076,NCR,1663501.5,2406088.57,1,0
799638,NCR,11250000,9180000,0,1
301168,NCR,6689700,8924113.32,0,1
704199,NCR,589561.2,1036566.5,1,0
995995,NCR,325486.8,539006.14,1,0
586496,NCR,585852.3,600882.93,1,0
166251,NCR,311400,452215.08,1,0
627242,NCR,865422,1225524.09,1,0
704509,NCR,1048482,1137647.01,1,0
392017,NCR,1048482,891394.23,1,0
744159,NCR,7381561.5,6890717.19,0,1
452889,NCR,4987800,7567739.55,0,1
877439,NCR,280565.98,242549.29,1,0
636980,NCR,2284968.6,2478733.94,0,1
996522,NCR,78714.47,84395.29,1,0
929753,NCR,412716.6,634798.99,1,0
956015,NCR,2583720,4070650.86,0,1
669029,NCR,1572210,2495814.2,1,0
228166,NCR,896400,1430733.28,1,0
677953,NCR,634500,571415.47,1,0
401301,NCR,279900,194698.44,1,0
268640,NCR,198990,291206.74,1,0
300856,NCR,49500,45294.48,1,0
933265,NCR,113733.18,105301.8,1,0
891070,NCR,18630000,31950000,0,1
511306,NCR,201339.27,283800.18,1,0
645925,NCR,1350000,1639180.8,1,0
616982,NCR,1058693.4,1034481.08,1,0
719750,NCR,260910,267161.4,1,0
610089,NCR,44890.56,43418.15,1,0
629045,NCR,46737,54303.16,1,0
685168,NCR,274500,235644.53,1,0
578509,NCR,202500,276361.88,1,0
775294,NCR,332145,363613.08,1,0
210493,NCR,252000,282771.72,1,0
914012,NCR,193500,248370.41,1,0
852931,NCR,22095,33407.64,1,0
727832,NCR,7397.28,6730.85,1,0
140749,NCR,29589.12,45873.2,1,0
596550,NCR,5400000,7084665,0,1
859377,NCR,1041967.8,1475326.38,1,0
584257,NCR,134183.7,119316.15,1,0
155589,NCR,1506312.72,1428436.35,1,0
514183,NCR,150434.99,219577.92,1,0
872822,NCR,32948.55,47594.17,1,0
651684,NCR,52502.87,51936.47,1,0
779165,NCR,315360.9,477269.71,1,0
158884,NCR,3177000,3881944.53,0,1
144149,NCR,10171.26,7920.16,1,0
383577,NCR,328500,326961.31,1,0
261091,NCR,268021.8,348288.97,1,0
444338,NCR,471484.8,566053.34,1,0
327171,NCR,291541.5,402207.74,1,0
371347,NCR,51300,79634.02,1,0
951686,NCR,1346033.42,1075362.25,1,0
447162,NCR,2909550.78,3431407.81,0,1
188345,NCR,50501.88,73031.77,1,0
818636,NCR,785.58,948.67,1,0
614898,NCR,252.51,252.33,1,0
669081,NCR,9540.37,11202.3,1,0
935876,NCR,785.58,857.7,1,0
468469,NCR,252.51,434.38,1,0
542386,NCR,4444.17,5102.61,1,0
395441,NCR,252.51,331.63,1,0
303562,NCR,395.04,447.72,1,0
825549,NCR,785.58,975.93,1,0
970082,NCR,252.51,404.74,1,0
716335,NCR,3927.92,5683.64,1,0
254640,NCR,785.58,1169.14,1,0
614480,NCR,3927.92,3199.15,1,0
738905,NCR,785.58,900.76,1,0
524306,NCR,252.51,426.38,1,0
734078,NCR,785.58,942.32,1,0
427755,NCR,395.04,580.7,1,0
484434,NCR,785.58,673.09,1,0
995789,NCR,785.58,816.68,1,0
105029,NCR,49379.61,63145.86,1,0
939080,NCR,1571.17,1282.38,1,0
963857,NCR,3927.92,3700.61,1,0
269554,NCR,3927.92,3110.29,1,0
359282,NCR,112226.39,128169.72,1,0
246752,NCR,291788.62,429729.93,1,0
204754,NCR,3927.92,5381.37,1,0
659602,NCR,2244.53,4077,1,0
334792,NCR,5160489.3,4681595.9,0,1
674289,NCR,68400,77229.07,1,0
384509,NCR,1613639.7,1319334.41,1,0
475176,NCR,706331.7,872623.37,1,0
332849,NCR,252000,309657.6,1,0
803588,NCR,207000,154927.08,1,0
230743,NCR,131615.1,187104.82,1,0
411740,NCR,448342.2,536972.28,1,0
937207,NCR,431728.2,392560.95,1,0
848833,NCR,245862,266377.71,1,0
504245,NCR,825552,857320.89,1,0
734996,NCR,542433.6,785882.14,1,0
230134,NCR,1462826.46,2039484.36,1,0
816763,NCR,51979.21,49381.18,1,0
322162,NCR,98532.77,102503.44,1,0
321155,NCR,31615.92,38626.94,1,0
613838,NCR,89294.77,100861.66,1,0
869481,NCR,87130.33,100470.85,1,0
384695,NCR,510632.1,559126.83,1,0
983908,NCR,158095.8,135124.48,1,0
111917,NCR,136350,194988,1,0
176957,NCR,58761,76874.2,1,0
470811,NCR,214473.6,268606.74,1,0
352835,NCR,280565.98,308622.58,1,0
481615,NCR,262417.5,296493.99,1,0
906547,NCR,240500.7,182597.75,1,0
748767,NCR,81900,90565.02,1,0
389516,NCR,1523839.68,2256904.09,1,0
594771,NCR,14794.56,15074,1,0
786732,NCR,6472.62,6218.79,1,0
612028,NCR,233180.63,227505.01,1,0
989756,NCR,932.72,1330.46,1,0
699478,NCR,139908.38,207839.49,1,0
415463,NCR,186544.5,152832.18,1,0
351135,NCR,398768.03,459524.33,1,0
496510,NCR,1707245.07,2369114.96,1,0
485677,NCR,217072.8,214273.65,1,0
677003,NCR,82800,117646.21,1,0
105608,NCR,558375.3,453555.97,1,0
158676,NCR,120601.1,144122.18,1,0
777817,NCR,24120.22,22627.18,1,0
812774,NCR,120601.1,124803.57,1,0
159089,NCR,24120.22,35539.94,1,0
786677,NCR,120601.1,213208.88,1,0
259373,NCR,4824.04,4334.69,1,0
451475,NCR,5655.4,4366.62,1,0
882753,NCR,61266.78,57609.77,1,0
783377,NCR,99911.98,154662.45,1,0
437430,NCR,9425.66,12758.83,1,0
827369,NCR,514188.54,510210.78,1,0
596250,NCR,18851.32,26218.41,1,0
285886,NCR,1781913.2,1666844.37,1,0
458484,NCR,82962.76,67503.15,1,0
486112,NCR,116756.58,137827.64,1,0
101338,NCR,76347.84,65743.12,1,0
232095,NCR,99911.98,162289.03,1,0
342224,NCR,11310.79,12309.04,1,0
886136,NCR,46007.58,64594.65,1,0
903258,NCR,11310.79,12102.55,1,0
520030,NCR,1555215.79,2040219.17,1,0
277195,NCR,35247.88,35579.21,1,0
181268,NCR,9316.62,15658.63,1,0
128861,NCR,1998000,1603514.88,0,1
502760,NCR,327935.76,308659.69,1,0
848887,NCR,215590.64,247036.69,1,0
548440,NCR,215590.64,228024.18,1,0
201566,NCR,118426.59,140734.13,1,0
744482,NCR,186160.77,292305.17,1,0
390109,NCR,5584.82,7184.32,1,0
511392,NCR,35370.55,54926.21,1,0
408803,NCR,63294.66,70461.39,1,0
411806,NCR,107973.24,155636.95,1,0
344504,NCR,725180.14,1097248.32,1,0
433345,NCR,33667.92,49887.77,1,0
272099,NCR,12945.24,11054.65,1,0
163684,NCR,303846.3,422832.51,1,0
719955,NCR,3600,3825.95,1,0
876995,NCR,364316.04,613398.92,1,0
743399,NCR,65650.86,56718.4,1,0
595305,NCR,70274.16,92397.59,1,0
910435,NCR,3698.64,5316.94,1,0
131728,NCR,42534.36,33732.81,1,0
372630,NCR,2393514,3506028.88,0,1
273180,NCR,272996.1,413154.48,1,0
618362,NCR,158070.6,151368.41,1,0
653880,NCR,55798.73,56725.55,1,0
939368,NCR,69411.01,78785.66,1,0
320372,NCR,22721.29,31560.41,1,0
695248,NCR,1088.6,1085.6,1,0
622358,NCR,290034.31,294693.42,1,0
248006,NCR,40245.16,32301.57,1,0
717616,NCR,38069.9,47478.8,1,0
678182,NCR,165731.41,228212.15,1,0
399488,NCR,247741.51,371487.9,1,0
739362,NCR,39181.7,48467.96,1,0
760498,NCR,30150.03,39439.26,1,0
447188,NCR,30150.03,36686.56,1,0
255060,NCR,3646799.94,3528541.51,0,1
964099,NCR,611724.85,742191.08,1,0
853251,NCR,12009.68,10360.51,1,0
280691,NCR,700527.12,1034403.95,1,0
436217,NCR,434599.2,576007.35,1,0
137690,NCR,1145250,1518172.03,1,0
364869,NCR,364500,472359.2,1,0
622931,NCR,149911.2,215152.55,1,0
144721,NCR,886748.94,1286608.87,1,0
879044,NCR,12945.24,17347.5,1,0
293936,NCR,42534.36,67571.32,1,0
791778,NCR,53630.28,57978.62,1,0
771997,NCR,682867.55,684793.24,1,0
610413,NCR,196138.8,158386,1,0
110834,NCR,433068.3,524553.98,1,0
810838,NCR,383581.8,621977.89,1,0
501151,NCR,225050.4,267359.88,1,0
132290,NCR,393255.9,417716.42,1,0
790532,NCR,5400,8834.99,1,0
793536,NCR,54000,57190.64,1,0
252450,NCR,3833100,5674137.93,0,1
390685,NCR,864261.45,697661.23,1,0
263106,NCR,444451.15,601075.74,1,0
222923,NCR,47731.23,52892.31,1,0
478696,NCR,1984833.7,3260208.44,0,1
644404,NCR,13230000,12420000,0,1
936549,NCR,127630.04,138805.32,1,0
726970,NCR,16902.49,22743.99,1,0
637467,NCR,23809.98,33080.99,1,0
506061,NCR,5359.1,6688.16,1,0
405009,NCR,550153.38,911318.07,1,0
797729,NCR,488174.18,379744.83,1,0
342656,NCR,188169.3,312624.48,1,0
808248,NCR,12690000,15300000,0,1
586817,NCR,11520000,16920000,0,1
297047,NCR,5906.14,5032.24,1,0
377880,NCR,5906.14,9936.86,1,0
960034,NCR,15120000,13410000,0,1
556888,NCR,1610021.18,2385664.99,1,0
440763,NCR,18000000,25110000,0,1
827514,NCR,5747198.77,7755614.86,0,1
261396,NCR,806147.98,991239.55,1,0
971391,NCR,518029.16,401576.21,1,0
329887,NCR,1055960.56,1353128.98,1,0
790204,NCR,3938.02,4426.5,1,0
593181,NCR,26255.36,40027.25,1,0
567130,NCR,1369436.92,1424625.23,1,0
778905,NCR,45946.61,44828.27,1,0
565101,NCR,6564.12,11426.38,1,0
124465,NCR,78766.09,60142.64,1,0
254681,NCR,394462.3,643502.12,1,0
730075,NCR,206915.16,318511.13,1,0
469022,NCR,133510.13,125830.62,1,0
427994,NCR,591026.82,755678.03,1,0
904768,NCR,149432.81,153147.71,1,0
952446,NCR,81925.27,118516.37,1,0
802386,NCR,108859.6,96248.43,1,0
443430,NCR,112226.39,157969.87,1,0
306353,NCR,78558.47,127077.44,1,0
425957,NCR,38520,42492.57,1,0
984289,NCR,481496.4,566795.89,1,0
841525,NCR,4952.2,5676.14,1,0
671320,NCR,7336.6,9842.78,1,0
790892,NCR,2751.22,3224.35,1,0
387385,NCR,4035.13,4377.31,1,0
485814,NCR,2083511.25,2382078.41,0,1
803291,NCR,2759224.39,2436339.95,0,1
575869,NCR,2435498.73,2692943.12,0,1
274205,NCR,5817930.07,6099052.45,0,1
508824,NCR,3176607.79,3062504.03,0,1
176891,NCR,227632.5,254498.14,1,0
201277,NCR,551058.75,466572.08,1,0
242745,NCR,891713.25,1044731.24,1,0
272543,NCR,137945.3,162715.86,1,0
354967,NCR,374100.6,341058.54,1,0
417685,NCR,450000,397126.8,1,0
216543,NCR,128468.7,188246.21,1,0
547186,NCR,60316.93,72138.56,1,0
766555,NCR,5622.76,7567.1,1,0
340437,NCR,29647.3,26269.88,1,0
960468,NCR,30669.62,28106.13,1,0
578597,NCR,2555.8,2413.19,1,0
316406,NCR,2453.57,4000.22,1,0
730243,NCR,1022.32,1272.67,1,0
340294,NCR,392619.23,440879.2,1,0
348693,NCR,920.09,1520.91,1,0
198785,NCR,33736.59,56814.1,1,0
296809,NCR,4261184.27,3593610.1,0,1
466837,NCR,4123263.01,5785498.76,0,1
931973,NCR,748884.31,905985.26,1,0
478208,NCR,1780690.52,1806688.6,1,0
327460,NCR,17626.12,19490.97,1,0
755449,NCR,119767.26,119610.12,1,0
246887,NCR,1396441,1509832.01,1,0
790477,NCR,202500,176273.21,1,0
807314,NCR,718832.7,837799.51,1,0
852868,NCR,234965.55,311519.2,1,0
757484,NCR,287893.1,258758.32,1,0
539258,NCR,51983.53,48375.87,1,0
125300,NCR,51983.53,63484.78,1,0
515247,NCR,103967.06,80425.59,1,0
362625,NCR,62380.23,70779.61,1,0
441367,NCR,36388.47,30753.79,1,0
428148,NCR,201653.06,324209.73,1,0
251047,NCR,561595.44,468320.05,1,0
613819,NCR,519111.96,470066.26,1,0
494107,NCR,11222.64,12969.56,1,0
634777,NCR,11222.64,18366.79,1,0
984559,NCR,336679.17,360300.58,1,0
388907,NCR,1127875.23,1040058.86,1,0
444433,NCR,16803,17929.47,1,0
136473,NCR,16803,17343.92,1,0
928946,NCR,3384873,3510824.12,0,1
276598,NCR,4465811.25,7244474.74,0,1
957251,NCR,2061877.5,2357653.83,0,1
437315,NCR,3121159.5,3669609.65,0,1
880804,NCR,5400,5181.93,1,0
278989,NCR,14580,15220.86,1,0
223853,NCR,14850,15627.01,1,0
526575,NCR,900,1184.41,1,0
914254,NCR,324450,375144.66,1,0
485361,NCR,324450,380969.19,1,0
689055,NCR,4520380.5,5962671.19,0,1
662290,NCR,310797.9,419409.33,1,0
311286,NCR,33752.08,42466.42,1,0
830307,NCR,23433.58,31371.71,1,0
886048,NCR,5978.94,5935.8,1,0
100316,NCR,112828.37,124303.92,1,0
302424,NCR,10125.62,11489.9,1,0
902058,NCR,27966.01,48204.45,1,0
465430,NCR,35680.77,56991.03,1,0
704037,NCR,94505.81,81228.69,1,0
465920,NCR,17358.21,18330.27,1,0
485918,NCR,75218.91,88322.05,1,0
211655,NCR,51110.29,61001,1,0
461546,NCR,2516.94,3329.61,1,0
956939,NCR,1058.85,1398.99,1,0
223206,NCR,29786.69,50061.03,1,0
808184,NCR,21697.76,22317.45,1,0
263920,NCR,86791.05,126813.53,1,0
481056,NCR,3857.38,3318.82,1,0
885148,NCR,8486.24,10525.38,1,0
639151,NCR,109935.34,156680.28,1,0
939684,NCR,38573.8,42535.72,1,0
730817,NCR,148509.14,210326.07,1,0
881633,NCR,591143.52,799533.43,1,0
351383,NCR,831265.43,749575.32,1,0
194298,NCR,3858.34,6637.37,1,0
892232,NCR,3857.38,6155.51,1,0
332022,NCR,55932.01,53185.47,1,0
568246,NCR,99327.54,91769.71,1,0
363008,NCR,14465.18,17101.77,1,0
463483,NCR,95470.16,84673.63,1,0
679828,NCR,70397.19,80344.45,1,0
958563,NCR,39538.15,40732.2,1,0
349028,NCR,3311903.58,3781167.2,0,1
483460,NCR,812609.53,730690.36,1,0
267578,NCR,1823173.99,2928338.31,0,1
951972,NCR,503293.64,487706.64,1,0
230094,NCR,1328829,1485907.22,1,0
107453,NCR,2069939.74,1813577.7,0,1
310848,NCR,407027.89,461833.38,1,0
480667,NCR,740297.22,853088.91,1,0
376972,NCR,381899.36,506785.8,1,0
329020,NCR,40942.09,41748.65,1,0
687753,NCR,13059.88,17312.3,1,0
839888,NCR,256496.92,265917.54,1,0
248834,NCR,581445,679153.34,1,0
462344,NCR,235641.47,214770.71,1,0
583299,NCR,10260000,14310000,0,1
460519,NCR,251921.42,352779.42,1,0
733735,NCR,79083,78755.6,1,0
267190,NCR,83583,109105.9,1,0
408444,NCR,149040,128391.55,1,0
941525,NCR,148140,153926.94,1,0
701341,NCR,124710.3,132818.96,1,0
670477,NCR,31734,29000.05,1,0
569296,NCR,27000,33737.96,1,0
186507,NCR,367090.02,564905.29,1,0
141517,NCR,129452.4,184323.65,1,0
424714,NCR,403151.76,479858.64,1,0
569209,NCR,142397.64,203579.5,1,0
950233,NCR,2370073.5,3577734.97,0,1
484152,NCR,936980.55,945498.64,1,0
196725,NCR,1486708.65,1945185.81,1,0
124654,NCR,3962224.8,5507333.98,0,1
911722,NCR,227420.1,364322,1,0
765060,NCR,18000,21299.69,1,0
688938,NCR,27000,34796.79,1,0
273297,NCR,70272,56558.84,1,0
248817,NCR,70272,120861.3,1,0
226968,NCR,126219.15,105401.57,1,0
840749,NCR,1252350.9,1615141.93,1,0
599513,NCR,12524.59,12610.35,1,0
352034,NCR,12524.59,14489.49,1,0
459881,NCR,88658.9,106678.47,1,0
596506,NCR,17310.01,26321.41,1,0
419655,NCR,17732.92,16229.17,1,0
823571,NCR,48250.47,71579.57,1,0
700978,NCR,42218.21,67729.95,1,0
425548,NCR,53195.91,48513.4,1,0
416477,NCR,921079.51,1356658,1,0
997627,NCR,8865.99,8271.61,1,0
904796,NCR,343856.98,422311.39,1,0
366928,NCR,27622.86,35145.89,1,0
620351,NCR,571507.45,1011924.81,1,0
284239,NCR,2112.67,2001.8,1,0
790773,NCR,476256.21,659205.27,1,0
220438,NCR,14073.37,11652.75,1,0
