Spends,Spends band,Fraud,Type of swipe
22235.4,1,0,Online 
775431.5,3,0,Online 
112187.7,2,0,Online 
11117.7,1,0,Online 
437970,3,0,Online 
20101.7,1,0,Online 
1795677,3,0,Online 
335552.4,3,0,Online 
437970,3,0,Online 
2121908.5,3,0,Online 
336900,3,0,Online 
161599.7,2,0,Online 
1796800,3,0,Online 
11117.7,1,0,Online 
44920,1,0,Online 
14486.7,1,0,Online 
227070.6,3,0,Online 
734329.7,3,0,Online 
11230,1,0,Online 
112636.9,2,0,Online 
159466,2,0,Online 
14486.7,1,0,Online 
1088973.1,3,0,Online 
413825.5,3,0,Online 
22460,1,0,Online 
898400,3,0,Online 
4682910,3,0,Online 
11230,1,0,Online 
1123000,3,0,Online 
1916624.1,3,0,Online 
280750,3,0,Online 
100059.3,2,0,Online 
1516050,3,0,Online 
1111770,3,0,Online 
381820,3,0,Online 
2683970,3,0,Online 
1004635.8,3,0,Online 
22235.4,1,0,Online 
9994.7,1,0,Online 
30096.4,1,0,Online 
22347.7,1,0,Online 
341504.3,3,0,Online 
42559454,3,0,Online 
4819242.2,3,0,Online 
175749.5,3,0,Online 
109155.6,2,0,Online 
56037.7,1,0,Online 
1594098.5,3,0,Online 
532526.6,3,0,Online 
233584,3,0,Online 
213370,3,0,Online 
11230,1,0,Online 
11117.7,1,0,Online 
419777.4,3,0,Online 
1325140,3,0,Online 
112187.7,2,0,Online 
875940,3,0,Online 
1448670,3,0,Online 
76364,2,0,Online 
325108.5,3,0,Online 
1111770,3,0,Online 
752971.5,3,0,Online 
44920,1,0,Online 
127460.5,2,0,Online 
5602759.3,3,0,Online 
14486.7,1,0,Online 
1686970.6,3,0,Online 
79733,2,0,Online 
901993.6,3,0,Online 
376205,3,0,Online 
44807.7,1,0,Online 
3406508.2,3,0,Online 
1176342.5,3,0,Online 
22235.4,1,0,Online 
333081.8,3,0,Online 
340156.7,3,0,Online 
129145,2,0,Online 
78497.7,2,0,Online 
89727.7,2,0,Online 
20101.7,1,0,Online 
56150,1,0,Online 
168450,3,0,Online 
280637.7,3,0,Online 
264017.3,3,0,Online 
3195159.6,3,0,Online 
10736778.4,3,0,Online 
583735.4,3,0,Online 
213145.4,3,0,Online 
4492000,3,0,Online 
1530649,3,0,Online 
720404.5,3,0,Online 
168337.7,2,0,Online 
168450,3,0,Online 
224600,3,0,Online 
2069239.8,3,0,Online 
448526.2,3,0,Online 
22460,1,0,Online 
175075.7,3,0,Online 
111064.7,2,0,Online 
3167084.6,3,0,Online 
11230,1,0,Online 
426740,3,0,Online 
81080.6,2,0,Online 
20101.7,1,0,Online 
436734.7,3,0,Online 
16845,1,0,Online 
25042.9,1,0,Online 
1321995.6,3,0,Online 
59743.6,2,0,Online 
359135.4,3,0,Online 
133075.5,2,0,Online 
129145,2,0,Online 
1347038.5,3,0,Online 
206519.7,3,0,Online 
1155005.5,3,0,Online 
17686576.2,3,0,Online 
145765.4,2,0,Online 
135433.8,2,0,Online 
2246000,3,0,Online 
106572.7,2,0,Online 
1181957.5,3,0,Online 
3768788,3,0,Online 
30096.4,1,0,Online 
22235.4,1,0,Online 
2224101.5,3,0,Online 
25604.4,1,0,Online 
224600,3,0,Online 
627195.5,3,0,Online 
112300,2,0,Online 
32342.4,1,0,Online 
2470600,3,0,Online 
70299.8,2,0,Online 
4752536,3,0,Online 
5095275.6,3,0,Online 
42112.5,1,0,Online 
393050,3,0,Online 
220108,3,0,Online 
69401.4,2,0,Online 
26502.8,1,0,Online 
11230,1,0,Online 
202926.1,3,0,Online 
1571975.4,3,0,Online 
1071566.6,3,0,Online 
4491887.7,3,0,Online 
2942260,3,0,Online 
321178,3,0,Online 
78946.9,2,0,Online 
605970.8,3,0,Online 
4019890.8,3,0,Online 
2184684.2,3,0,Online 
1917522.5,3,0,Online 
5250025,3,0,Online 
106348.1,2,0,Online 
16845,1,0,Online 
8647.1,1,0,Online 
1796800,3,0,Online 
1718190,3,0,Online 
7925011,3,0,Online 
11117.7,1,0,Online 
129145,2,0,Online 
842250,3,0,Online 
415510,3,0,Online 
336900,3,0,Online 
280188.5,3,0,Online 
69962.9,2,0,Online 
1736382.6,3,0,Online 
903341.2,3,0,Online 
118925.7,2,0,Online 
168450,3,0,Online 
224600,3,0,Online 
237851.4,3,0,Online 
67941.5,2,0,Online 
716361.7,3,0,Online 
4967478.2,3,0,Online 
336900,3,0,Online 
854603,3,0,Online 
56037.7,1,0,Online 
3651996,3,0,Online 
393499.2,3,0,Online 
172380.5,3,0,Online 
1038550.4,3,0,Online 
32230.1,1,0,Online 
112300,2,0,Online 
22460,1,0,Online 
8534.8,1,0,Online 
115332.1,2,0,Online 
560489.3,3,0,Online 
1055620,3,0,Online 
7311628.4,3,0,Online 
325333.1,3,0,Online 
1061235,3,0,Online 
54240.9,1,0,Online 
114770.6,2,0,Online 
860779.5,3,0,Online 
999470,3,0,Online 
5615000,3,0,Online 
145316.2,2,0,Online 
20101.7,1,0,Online 
578345,3,0,Online 
20101.7,1,0,Online 
22235.4,1,0,Online 
33353.1,1,0,Online 
512537.2,3,0,Online 
404504.6,3,0,Online 
312530.9,3,0,Online 
336563.1,3,0,Online 
1690901.1,3,0,Online 
22460,1,0,Online 
67716.9,2,0,Online 
16957.3,1,0,Online 
145877.7,2,0,Online 
314440,3,0,Online 
112187.7,2,0,Online 
89615.4,2,0,Online 
280750,3,0,Online 
936582,3,0,Online 
3234240,3,0,Online 
1123000,3,0,Online 
86471,2,0,Online 
61652.7,2,0,Online 
288049.5,3,0,Online 
30096.4,1,0,Online 
4186768.6,3,0,Online 
9994.7,1,0,Online 
92086,2,0,Online 
8871.7,1,0,Online 
1827121,3,0,Online 
156995.4,2,0,Online 
36160.6,1,0,Online 
11230,1,0,Online 
4025056.6,3,0,Online 
224600,3,0,Online 
505350,3,0,Online 
449200,3,0,Online 
5929440,3,0,Online 
11230,1,0,Online 
227519.8,3,0,Online 
22235.4,1,0,Online 
337461.5,3,0,Online 
8534.8,1,0,Online 
22235.4,1,0,Online 
168450,3,0,Online 
392488.5,3,0,Online 
302087,3,0,Online 
16395.8,1,0,Online 
40315.7,1,0,Online 
78048.5,2,0,Online 
11117.7,1,0,Online 
179567.7,3,0,Online 
50422.7,1,0,Online 
665714.4,3,0,Online 
2984934,3,0,Online 
86471,2,0,Online 
389568.7,3,0,Online 
9545.5,1,0,Online 
20101.7,1,0,Online 
99947,2,0,Online 
134535.4,2,0,Online 
1797473.8,3,0,Online 
426515.4,3,0,Online 
362616.7,3,0,Online 
774870,3,0,Online 
112187.7,2,0,Online 
100957.7,2,0,Online 
572730,3,0,Online 
2189850,3,0,Online 
123530,2,0,Online 
28973.4,1,0,Online 
25604.4,1,0,Online 
233808.6,3,0,Online 
1413857,3,0,Online 
673800,3,0,Online 
100957.7,2,0,Online 
673800,3,0,Online 
84000.4,2,0,Online 
224487.7,3,0,Online 
943320,3,0,Online 
9994.7,1,0,Online 
249530.6,3,0,Online 
168450,3,0,Online 
2579531,3,0,Online 
190797.7,3,0,Online 
134647.7,2,0,Online 
1123000,3,0,Online 
93433.6,2,0,Online 
12083030.8,3,0,Online 
2579531,3,0,Online 
639885.4,3,0,Online 
142957.9,2,0,Online 
42674,1,0,Online 
224600,3,0,Online 
280750,3,0,Online 
3143389.3,3,0,Online 
399788,3,0,Online 
193492.9,3,0,Online 
179118.5,3,0,Online 
138241.3,2,0,Online 
494120,3,0,Online 
40315.7,1,0,Online 
436847,3,0,Online 
169573,3,0,Online 
54802.4,1,0,Online 
2674649.1,3,0,Online 
9994.7,1,0,Online 
11230,1,0,Online 
1789837.4,3,0,Online 
450996.8,3,0,Online 
1235300,3,0,Online 
56037.7,1,0,Online 
879421.3,3,0,Online 
42674,1,0,Online 
423932.5,3,0,Online 
331285,3,0,Online 
129145,2,0,Online 
2597499,3,0,Online 
3678835.7,3,0,Online 
40315.7,1,0,Online 
345884,3,0,Online 
17294.2,1,0,Online 
1774340,3,0,Online 
112187.7,2,0,Online 
22235.4,1,0,Online 
2597499,3,0,Online 
134760,2,0,Online 
5429705,3,0,Online 
179567.7,3,0,Online 
437970,3,0,Online 
1123000,3,0,Online 
168450,3,0,Online 
3316219,3,0,Online 
1010587.7,3,0,Online 
437970,3,0,Online 
179118.5,3,0,Online 
897838.5,3,0,Online 
9994.7,1,0,Online 
11230,1,0,Online 
662570,3,0,Online 
67267.7,2,0,Online 
7774641.3,3,0,Online 
437970,3,0,Online 
22460,1,0,Online 
114770.6,2,0,Online 
661222.4,3,0,Online 
224600,3,0,Online 
14486.7,1,0,Online 
50422.7,1,0,Online 
1033160,3,0,Online 
482777.7,3,0,Online 
224487.7,3,0,Online 
449200,3,0,Online 
1087064,3,0,Online 
1952560.1,3,0,Online 
308825,3,0,Online 
60305.1,2,0,Online 
112187.7,2,0,Online 
112187.7,2,0,Online 
129145,2,0,Online 
17271178.5,3,0,Online 
370365.4,3,0,Online 
1370060,3,0,Online 
752410,3,0,Online 
246947.7,3,0,Online 
89840,2,0,Online 
638874.7,3,0,Online 
505350,3,0,Online 
1078080,3,0,Online 
11230,1,0,Online 
3745205,3,0,Online 
112075.4,2,0,Online 
24706,1,0,Online 
22235.4,1,0,Online 
377328,3,0,Online 
1269888.4,3,0,Online 
14486.7,1,0,Online 
2326182.2,3,0,Online 
500858,3,0,Online 
448638.5,3,0,Online 
7748.7,1,0,Online 
45593.8,1,0,Online 
20101.7,1,0,Online 
887170,3,0,Online 
953427,3,0,Online 
423707.9,3,0,Online 
303210,3,0,Online 
17294.2,1,0,Online 
157220,2,0,Online 
20101.7,1,0,Online 
496141.4,3,0,Online 
344199.5,3,0,Online 
590585.7,3,0,Online 
2032630,3,0,Online 
32791.6,1,0,Online 
11230,1,0,Online 
2807500,3,0,Online 
1560857.7,3,0,Online 
103877.5,2,0,Online 
168450,3,0,Online 
53005.6,1,0,Online 
887170,3,0,Online 
11230,1,0,Online 
229204.3,3,0,Online 
325557.7,3,0,Online 
977010,3,0,Online 
1177577.8,3,0,Online 
235830,3,0,Online 
1199364,3,0,Online 
304108.4,3,0,Online 
673238.5,3,0,Online 
834164.4,3,0,Online 
22235.4,1,0,Online 
1515488.5,3,0,Online 
1056406.1,3,0,Online 
36834.4,1,0,Online 
422023.4,3,0,Online 
11230,1,0,Online 
599120.5,3,0,Online 
93433.6,2,0,Online 
4020340,3,0,Online 
20101.7,1,0,Online 
340381.3,3,0,Online 
387771.9,3,0,Online 
274910.4,3,0,Online 
185295,3,0,Online 
61652.7,2,0,Online 
145540.8,2,0,Online 
49075.1,1,0,Online 
168337.7,2,0,Online 
151829.6,2,0,Online 
681099.5,3,0,Online 
494120,3,0,Online 
409670.4,3,0,Online 
7973.3,1,0,Online 
8534.8,1,0,Online 
2164582.5,3,0,Online 
11230,1,0,Online 
112187.7,2,0,Online 
224038.5,3,0,Online 
44807.7,1,0,Online 
112187.7,2,0,Online 
1650810,3,0,Online 
16845,1,0,Online 
404280,3,0,Online 
9994.7,1,0,Online 
403718.5,3,0,Online 
88717,2,0,Online 
863025.5,3,0,Online 
4237752.8,3,0,Online 
6848054,3,0,Online 
16395.8,1,0,Online 
11117.7,1,0,Online 
482890,3,0,Online 
3593487.7,3,0,Online 
25941.3,1,0,Online 
546339.5,3,0,Online 
421125,3,0,Online 
11230,1,0,Online 
129145,2,0,Online 
426740,3,0,Online 
629216.9,3,0,Online 
20101.7,1,0,Online 
1684500,3,0,Online 
1123000,3,0,Online 
909630,3,0,Online 
286252.7,3,0,Online 
159915.2,2,0,Online 
572730,3,0,Online 
9994.7,1,0,Online 
118925.7,2,0,Online 
157220,2,0,Online 
1169043,3,0,Online 
1145347.7,3,0,Online 
20101.7,1,0,Online 
60529.7,2,0,Online 
17624811.2,3,0,Online 
467280.3,3,0,Online 
50422.7,1,0,Online 
628880,3,0,Online 
119262.6,2,0,Online 
1139620.4,3,0,Online 
112300,2,0,Online 
1066737.7,3,0,Online 
1302680,3,0,Online 
20663.2,1,0,Online 
112187.7,2,0,Online 
22235.4,1,0,Online 
6913188,3,0,Online 
431232,3,0,Online 
112187.7,2,0,Online 
515906.2,3,0,Online 
190797.7,3,0,Online 
85011.1,2,0,Online 
157893.8,2,0,Online 
1111770,3,0,Online 
3020870,3,0,Online 
44920,1,0,Online 
280750,3,0,Online 
1030015.6,3,0,Online 
22235.4,1,0,Online 
22235.4,1,0,Online 
310846.4,3,0,Online 
170359.1,3,0,Online 
6176163.1,3,0,Online 
112187.7,2,0,Online 
1673270,3,0,Online 
105786.6,2,0,Online 
495692.2,3,0,Online 
505237.7,3,0,Online 
20101.7,1,0,Online 
57273,2,0,Online 
404280,3,0,Online 
1179150,3,0,Online 
651340,3,0,Online 
2083165,3,0,Online 
13588.3,1,0,Online 
11230,1,0,Online 
336787.7,3,0,Online 
11230,1,0,Online 
67267.7,2,0,Online 
63674.1,2,0,Online 
11230,1,0,Online 
11230,1,0,Online 
615404,3,0,Online 
701425.8,3,0,Online 
112300,2,0,Online 
537355.5,3,0,Online 
145877.7,2,0,Online 
105449.7,2,0,Online 
312755.5,3,0,Online 
2504290,3,0,Online 
2290807.7,3,0,Online 
673800,3,0,Online 
101406.9,2,0,Online 
1101663,3,0,Online 
224600,3,0,Online 
1549740,3,0,Online 
933325.3,3,0,Online 
597548.3,3,0,Online 
2246000,3,0,Online 
189113.2,3,0,Online 
449200,3,0,Online 
848314.2,3,0,Online 
69962.9,2,0,Online 
72882.7,2,0,Online 
1740200.8,3,0,Online 
1144898.5,3,0,Online 
1662040,3,0,Online 
101070,2,0,Online 
306579,3,0,Online 
449200,3,0,Online 
8623966.2,3,0,Online 
8647.1,1,0,Online 
112187.7,2,0,Online 
1010138.5,3,0,Online 
5745268,3,0,Online 
117353.5,2,0,Online 
95455,2,0,Online 
898400,3,0,Online 
516580,3,0,Online 
403718.5,3,0,Online 
56037.7,1,0,Online 
4165207,3,0,Online 
86358.7,2,0,Online 
112.3,1,0,Online 
280750,3,0,Online 
168450,3,0,Online 
843036.1,3,0,Online 
826528,3,0,Online 
3133170,3,0,Online 
1694719.3,3,0,Online 
123530,2,0,Online 
16845,1,0,Online 
22235.4,1,0,Online 
22235.4,1,0,Online 
85909.5,2,0,Online 
698618.3,3,0,Online 
999470,3,0,Online 
168450,3,0,Online 
14486.7,1,0,Online 
15991520,3,0,Online 
512537.2,3,0,Online 
1282690.6,3,0,Online 
89727.7,2,0,Online 
1971988,3,0,Online 
22235.4,1,0,Online 
695923.1,3,0,Online 
442125.1,3,0,Online 
38396717.6,3,0,Online 
573066.9,3,0,Online 
22347.7,1,0,Online 
44807.7,1,0,Online 
11230,1,0,Online 
192931.4,3,0,Online 
273450.5,3,0,Online 
660324,3,0,Online 
123530,2,0,Online 
323985.5,3,0,Online 
490751,3,0,Online 
112300,2,0,Online 
255707.1,3,0,Online 
7727587.6,3,0,Online 
66818.5,2,0,Online 
966116.9,3,0,Online 
953988.5,3,0,Online 
1407006.7,3,0,Online 
3435818.5,3,0,Online 
2111240,3,0,Online 
1058764.4,3,0,Online 
685591.5,3,0,Online 
421461.9,3,0,Online 
134423.1,2,0,Online 
224600,3,0,Online 
50422.7,1,0,Online 
4408336.5,3,0,Online 
1796800,3,0,Online 
134760,2,0,Online 
138578.2,2,0,Online 
279627,3,0,Online 
5650262.2,3,0,Online 
134535.4,2,0,Online 
841688.5,3,0,Online 
328702.1,3,0,Online 
112187.7,2,0,Online 
426740,3,0,Online 
100283.9,2,0,Online 
11230,1,0,Online 
506809.9,3,0,Online 
130941.8,2,0,Online 
16957.3,1,0,Online 
224487.7,3,0,Online 
267835.5,3,0,Online 
448526.2,3,0,Online 
11117.7,1,0,Online 
148011.4,2,0,Online 
22235.4,1,0,Online 
11117.7,1,0,Online 
50310.4,1,0,Online 
168337.7,2,0,Online 
5615000,3,0,Online 
136219.9,2,0,Online 
60305.1,2,0,Online 
190685.4,3,0,Online 
358012.4,3,0,Online 
5239581.1,3,0,Online 
446167.9,3,0,Online 
1123000,3,0,Online 
11230,1,0,Online 
640110,3,0,Online 
129145,2,0,Online 
336900,3,0,Online 
53791.7,1,0,Online 
7708833.5,3,0,Online 
954550,3,0,Online 
1175781,3,0,Online 
525002.5,3,0,Online 
282434.5,3,0,Online 
9994.7,1,0,Online 
134760,2,0,Online 
831020,3,0,Online 
33240.8,1,0,Online 
134760,2,0,Online 
729837.7,3,0,Online 
9433.2,1,0,Online 
788346,3,0,Online 
312530.9,3,0,Online 
56711.5,2,0,Online 
112524.6,2,0,Online 
1732002.9,3,0,Online 
1969742,3,0,Online 
2807500,3,0,Online 
1352092,3,0,Online 
2333257.1,3,0,Online 
40315.7,1,0,Online 
1379044,3,0,Online 
8534.8,1,0,Online 
691768,3,0,Online 
29984.1,1,0,Online 
2070812,3,0,Online 
30208.7,1,0,Online 
20101.7,1,0,Online 
449087.7,3,0,Online 
11943329.6,3,0,Online 
80631.4,2,0,Online 
18676613,3,0,Online 
3249175.9,3,0,Online 
69064.5,2,0,Online 
22460,1,0,Online 
625960.2,3,0,Online 
650666.2,3,0,Online 
533200.4,3,0,Online 
252899.6,3,0,Online 
2221743.2,3,0,Online 
100957.7,2,0,Online 
4049538,3,0,Online 
60192.8,2,0,Online 
280750,3,0,Online 
30208.7,1,0,Online 
83102,2,0,Online 
163958,2,0,Online 
561387.7,3,0,Online 
14044238,3,0,Online 
56037.7,1,0,Online 
30208.7,1,0,Online 
3930500,3,0,Online 
0,1,0,Online 
59519,2,0,Online 
9994.7,1,0,Online 
138241.3,2,0,Online 
172942,3,0,Online 
2919800,3,0,Online 
9377050,3,0,Online 
1785570,3,0,Online 
50310.4,1,0,Online 
14486.7,1,0,Online 
49299.7,1,0,Online 
19091,1,0,Online 
1577253.5,3,0,Online 
486034.4,3,0,Online 
134760,2,0,Online 
3369000,3,0,Online 
32791.6,1,0,Online 
755779,3,0,Online 
79733,2,0,Online 
2310572.5,3,0,Online 
247733.8,3,0,Online 
29984.1,1,0,Online 
1212840,3,0,Online 
11117.7,1,0,Online 
325670,3,0,Online 
50085.8,1,0,Online 
672677,3,0,Online 
20101.7,1,0,Online 
179230.8,3,0,Online 
25604.4,1,0,Online 
921533.8,3,0,Online 
3090271.4,3,0,Online 
1519306.7,3,0,Online 
108032.6,2,0,Online 
22235.4,1,0,Online 
1751655.4,3,0,Online 
1044614.6,3,0,Online 
110390.9,2,0,Online 
33577.7,1,0,Online 
601703.4,3,0,Online 
277942.5,3,0,Online 
22235.4,1,0,Online 
11230,1,0,Online 
441675.9,3,0,Online 
280637.7,3,0,Online 
861341,3,0,Online 
8647.1,1,0,Online 
1684500,3,0,Online 
444034.2,3,0,Online 
100957.7,2,0,Online 
393050,3,0,Online 
26390.5,1,0,Online 
785987.7,3,0,Online 
20101.7,1,0,Online 
19989.4,1,0,Online 
280637.7,3,0,Online 
8441254.1,3,0,Online 
795533.2,3,0,Online 
1796575.4,3,0,Online 
964657,3,0,Online 
22460,1,0,Online 
336787.7,3,0,Online 
906934.8,3,0,Online 
1965025.4,3,0,Online 
56037.7,1,0,Online 
749602.5,3,0,Online 
137679.8,2,0,Online 
134760,2,0,Online 
2084624.9,3,0,Online 
1420258.1,3,0,Online 
3237496.7,3,0,Online 
1075272.5,3,0,Online 
41101.8,1,0,Online 
11230,1,0,Online 
1788377.5,3,0,Online 
1882821.8,3,0,Online 
3369000,3,0,Online 
67267.7,2,0,Online 
729950,3,0,Online 
1048994.3,3,0,Online 
112300,2,0,Online 
11230,1,0,Online 
561500,3,0,Online 
169909.9,3,0,Online 
9994.7,1,0,Online 
617650,3,0,Online 
786100,3,0,Online 
1347600,3,0,Online 
129481.9,2,0,Online 
11230,1,0,Online 
2376604.9,3,0,Online 
67267.7,2,0,Online 
414387,3,0,Online 
9994.7,1,0,Online 
2582338.5,3,0,Online 
226733.7,3,0,Online 
404280,3,0,Online 
66481.6,2,0,Online 
9994.7,1,0,Online 
22235.4,1,0,Online 
111064.7,2,0,Online 
226396.8,3,0,Online 
112187.7,2,0,Online 
40315.7,1,0,Online 
16002750,3,0,Online 
537355.5,3,0,Online 
852244.7,3,0,Online 
20101.7,1,0,Online 
103316,2,0,Online 
392937.7,3,0,Online 
336338.5,3,0,Online 
445044.9,3,0,Online 
11230,1,0,Online 
140038.1,2,0,Online 
168450,3,0,Online 
628880,3,0,Online 
11230,1,0,Online 
119599.5,2,0,Online 
202027.7,3,0,Online 
8534.8,1,0,Online 
118476.5,2,0,Online 
44470.8,1,0,Online 
9994.7,1,0,Online 
348130,3,0,Online 
5615,1,0,Online 
263792.7,3,0,Online 
6635245.5,3,0,Online 
11117.7,1,0,Online 
24144.5,1,0,Online 
44920,1,0,Online 
202027.7,3,0,Online 
2796270,3,0,Online 
252675,3,0,Online 
8534.8,1,0,Online 
16732.7,1,0,Online 
11117.7,1,0,Online 
590136.5,3,0,Online 
89278.5,2,0,Online 
269520,3,0,Online 
2517316.8,3,0,Online 
4456064,3,0,Online 
70299.8,2,0,Online 
89840,2,0,Online 
112300,2,0,Online 
49299.7,1,0,Online 
1347263.1,3,0,Online 
0,1,0,Online 
112300,2,0,Online 
5259009,3,0,Online 
11230,1,0,Online 
9994.7,1,0,Online 
347680.8,3,0,Online 
517703,3,0,Online 
620794.4,3,0,Online 
20101.7,1,0,Online 
9994.7,1,0,Online 
227632.1,3,0,Online 
1067748.4,3,0,Online 
424718.6,3,0,Online 
1673270,3,0,Online 
1010700,3,0,Online 
22460,1,0,Online 
699629,3,0,Online 
2251951.9,3,0,Online 
333306.4,3,0,Online 
3233117,3,0,Online 
218760.4,3,0,Online 
785987.7,3,0,Online 
685030,3,0,Online 
457959.4,3,0,Online 
109155.6,2,0,Online 
851907.8,3,0,Online 
239086.7,3,0,Online 
11117.7,1,0,Online 
243241.8,3,0,Online 
2211860.8,3,0,Online 
814175,3,0,Online 
50422.7,1,0,Online 
545441.1,3,0,Online 
3500727.9,3,0,Online 
1325140,3,0,Online 
426740,3,0,Online 
468291,3,0,Online 
129818.8,2,0,Online 
2628044.6,3,0,Online 
119599.5,2,0,Online 
373959,3,0,Online 
624724.9,3,0,Online 
322862.5,3,0,Online 
437970,3,0,Online 
56037.7,1,0,Online 
1347600,3,0,Online 
203936.8,3,0,Online 
138241.3,2,0,Online 
168450,3,0,Online 
1509873.5,3,0,Online 
3116325,3,0,Online 
211685.5,3,0,Online 
336900,3,0,Online 
86246.4,2,0,Online 
168450,3,0,Online 
1540643.7,3,0,Online 
11230,1,0,Online 
651340,3,0,Online 
2234096.2,3,0,Online 
1673270,3,0,Online 
713105,3,0,Online 
3355074.8,3,0,Online 
123417.7,2,0,Online 
138241.3,2,0,Online 
2523156.4,3,0,Online 
126562.1,2,0,Online 
168450,3,0,Online 
145877.7,2,0,Online 
44470.8,1,0,Online 
1422167.2,3,0,Online 
886608.5,3,0,Online 
132514,2,0,Online 
22235.4,1,0,Online 
11117.7,1,0,Online 
134647.7,2,0,Online 
4727830,3,0,Online 
22235.4,1,0,Online 
168450,3,0,Online 
30208.7,1,0,Online 
673800,3,0,Online 
435162.5,3,0,Online 
53230.2,1,0,Online 
285354.3,3,0,Online 
62326.5,2,0,Online 
26839.7,1,0,Online 
340718.2,3,0,Online 
129145,2,0,Online 
84786.5,2,0,Online 
168450,3,0,Online 
50535,1,0,Online 
8422.5,1,0,Online 
139252,2,0,Online 
1547718.6,3,0,Online 
297595,3,0,Online 
87032.5,2,0,Online 
81080.6,2,0,Online 
367333.3,3,0,Online 
1965250,3,0,Online 
340718.2,3,0,Online 
86358.7,2,0,Online 
336787.7,3,0,Online 
100957.7,2,0,Online 
2302150,3,0,Online 
79396.1,2,0,Online 
599682,3,0,Online 
66481.6,2,0,Online 
898400,3,0,Online 
22235.4,1,0,Online 
62326.5,2,0,Online 
15421597.5,3,0,Online 
213370,3,0,Online 
56150,1,0,Online 
11117.7,1,0,Online 
5894627,3,0,Online 
56037.7,1,0,Online 
13812.9,1,0,Online 
11230,1,0,Online 
2639948.4,3,0,Online 
173054.3,3,0,Online 
8534.8,1,0,Online 
314440,3,0,Online 
160589,2,0,Online 
224038.5,3,0,Online 
11230,1,0,Online 
30208.7,1,0,Online 
11230,1,0,Online 
22460,1,0,Online 
449200,3,0,Online 
14486.7,1,0,Online 
2605360,3,0,Online 
224600,3,0,Online 
437970,3,0,Online 
437970,3,0,Online 
86471,2,0,Online 
157107.7,2,0,Online 
33577.7,1,0,Online 
1516050,3,0,Online 
336787.7,3,0,Online 
741966.1,3,0,Online 
269520,3,0,Online 
92872.1,2,0,Online 
138241.3,2,0,Online 
427076.9,3,0,Online 
708276.1,3,0,Online 
55700.8,1,0,Online 
56150,1,0,Online 
9994.7,1,0,Online 
537917,3,0,Online 
51321.1,1,0,Online 
431681.2,3,0,Online 
168450,3,0,Online 
290857,3,0,Online 
2550782.2,3,0,Online 
22235.4,1,0,Online 
179567.7,3,0,Online 
1134230,3,0,Online 
95679.6,2,0,Online 
1288642.5,3,0,Online 
